,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
264,01-01-2019 03:21,4855853415727304322,fraud_Koepp-Witting,grocery_pos,89.7,Justin,Aguilar,M,184 Miller Manors,Wittenberg,WI,54499,44.8232,-89.1665,3223,Senior tax professional/tax inspector,30-06-1954,b5ce134d37f6d7897b92ad82b9f5402c,1325388064,44.204409999999996,-88.748573,0
265,01-01-2019 03:24,3506592072985012,fraud_Cummerata-Jones,gas_transport,69.3,Randy,Murphy,M,0356 Sarah Light,Ballwin,MO,63021,38.577,-90.5255,92608,"Engineer, communications",26-07-2001,6736a2032d3a9f612176c57e07480c5b,1325388247,38.166105,-90.912756,0
266,01-01-2019 03:25,4.18653E+12,fraud_Reichel Inc,entertainment,51.64,Casey,Howell,F,374 Christopher Ramp Suite 855,Blackville,SC,29817,33.3645,-81.2718,4913,Technical brewer,10-11-1966,cfa884e56fc171d3cec5a78cf1c958bf,1325388325,33.630045,-81.492964,0
267,01-01-2019 03:26,3.43819E+14,fraud_Prohaska-Murray,gas_transport,71.06,Shelby,Cannon,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,24-01-1956,ce45dda11e2bf7e00cd8a88e057f87ad,1325388372,41.682353000000006,-92.894826,0
268,01-01-2019 03:27,3.7755E+14,"fraud_Parker, Nolan and Trantow",entertainment,143.18,Kevin,Walters,M,87227 Tapia Burgs,Auburn,ME,4210,44.0948,-70.239,23045,Tourist information centre manager,02-09-1958,9ae82f6270e3720c1559a2d6bc8a2193,1325388439,44.676757,-70.115624,0
269,01-01-2019 03:27,3561212938177173,fraud_Volkman Ltd,misc_net,158.49,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,36853,32.8224,-85.7704,8269,Minerals surveyor,04-01-1977,342d2689a304b4f1b10e6ceb308b2a92,1325388471,32.823643,-85.16965,0
270,01-01-2019 03:28,3511058278399773,"fraud_Streich, Hansen and Veum",gas_transport,61.08,Briana,Santos,F,702 Tabitha Drive,New Goshen,IN,47863,39.5803,-87.4616,205,"Engineer, mining",06-01-1960,bbf2e6e8abe02a29956a6340fc9f3317,1325388482,40.134218,-88.075605,0
271,01-01-2019 03:30,3.60781E+13,fraud_Deckow-O'Conner,grocery_pos,145.21,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,26-06-1926,50fd631627ff1c488113e8c9249ab801,1325388649,37.693205,-82.671226,0
272,01-01-2019 03:31,3.74498E+14,fraud_Brekke and Sons,gas_transport,52.53,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",30-06-1948,c0e960a37210c39e740c42c24548f796,1325388677,46.339438,-100.307572,0
273,01-01-2019 03:31,2.13196E+14,"fraud_Raynor, Reinger and Hagenes",gas_transport,58.23,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,24-07-1969,6df236b00882921a77417b1345751fc1,1325388701,41.809397,-92.775454,0
274,01-01-2019 03:35,4769426683924058915,fraud_Kutch LLC,gas_transport,77.01,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,22-08-1954,19e4f63a8dda607efea0ba953d21e9d9,1325388915,40.494014,-78.398475,0
275,01-01-2019 03:35,3519232971341141,fraud_Barton Inc,grocery_pos,122.89,Michael,Jones,M,754 Smith Isle,Amsterdam,OH,43903,40.4731,-80.9596,2208,Mental health nurse,10-09-1961,64b91242034d9fca55a6121f683c7aaa,1325388927,41.209485,-81.837882,0
276,01-01-2019 03:35,3.8199E+13,fraud_Goodwin-Nitzsche,grocery_pos,94.23,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196000000000005,-72.3001,477,Naval architect,15-04-1988,79058b39e7ba49fa102cf0619a85977d,1325388956,42.450395,-71.4485,0
277,01-01-2019 03:37,2720012583106919,fraud_Corwin-Collins,gas_transport,67.36,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,18-08-1980,61a1d0c9a372d3fb750096c4d19b90c8,1325389024,44.088943,-102.74046,0
278,01-01-2019 03:37,6597888193422452,fraud_Dooley-Thompson,misc_net,8.93,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,23-08-1964,a4c6910d5194f190d91ef08e0e141bf9,1325389036,32.878269,-97.719086,0
279,01-01-2019 03:37,3521815216091574,"fraud_Goldner, Kovacek and Abbott",grocery_pos,111.81,Wayne,Marsh,M,172 Leonard Island,Dumont,CO,80436,39.7532,-105.6356,565,Mental health nurse,27-08-1978,3dedb528e11d51102e96dd450a82ba0a,1325389063,40.417719,-105.38411,0
280,01-01-2019 03:39,2.13113E+14,fraud_McDermott-Rice,misc_pos,1.27,Melanie,Jimenez,F,77944 Daniels Valley Suite 921,Camden,NY,13316,43.3392,-75.7543,6460,Building control surveyor,27-09-1959,f795f1d59ec513a0c76848423754d5fe,1325389170,43.937917,-75.91701,0
281,01-01-2019 03:39,3.49613E+14,fraud_Koepp-Witting,grocery_pos,93.78,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",04-06-1984,ad06dc950c296cbf444f986fa84d49e4,1325389185,37.980808,-83.228597,0
282,01-01-2019 03:42,4922710831011201,fraud_Flatley Group,misc_pos,3.43,Heather,Chase,F,6888 Hicks Stream Suite 954,Manor,PA,15665,40.3359,-79.6607,1472,Public affairs consultant,07-03-1941,55256e415f02a78def7f081e106c6806,1325389320,39.748546000000005,-79.094688,0
283,01-01-2019 03:42,3547560454237873,fraud_Turcotte-Halvorson,misc_pos,1.14,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,44.5232,-86.2061,680,"Designer, jewellery",21-12-1966,4d0d3d32f36a5d0655956e803303fa31,1325389366,45.290031,-85.436689,0
284,01-01-2019 03:42,4355790796238264643,fraud_Lynch Ltd,shopping_pos,7.09,Tanner,Davis,M,2632 Stevens Light Apt. 213,Payson,IL,62360,39.8153,-91.2627,1656,Exhibition designer,04-08-1969,e7f21d3a19da1b96d6f3388dc8636335,1325389370,40.738949,-91.966795,0
285,01-01-2019 03:45,3596217206093829,"fraud_Christiansen, Goyette and Schamberger",gas_transport,47.65,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,25-03-1988,a652884341d367cfa93a12e751ba6d86,1325389511,41.703284000000004,-91.723311,0
286,01-01-2019 03:45,5559857416065248,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,511.09,Jack,Hill,M,5916 Susan Bridge Apt. 939,Grenada,CA,96038,41.6125,-122.5258,589,Systems analyst,21-12-1945,46397744ae13d2c0843e8fba6f164379,1325389530,42.412743,-121.617857,0
287,01-01-2019 03:45,3.89477E+13,fraud_Gutmann Ltd,grocery_net,73.77,Lori,Rodriguez,F,12087 Michael Light,Creola,OH,45622,39.3543,-82.503,321,"Copywriter, advertising",24-06-1979,1ce316a77507e2f9558401605872c4b6,1325389542,39.368373,-82.185404,0
288,01-01-2019 03:47,6506982560413523,fraud_Sporer Inc,gas_transport,68.23,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,15-04-1985,41e2f8bdc486b6517787c3bfda4877b2,1325389640,33.347773,-93.975115,0
289,01-01-2019 03:47,3583635130604947,fraud_Bauch-Raynor,grocery_pos,205.79,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,01-01-1985,2fdd291bd3d6fc707973f3e920d9e815,1325389648,40.650005,-74.298184,0
290,01-01-2019 03:49,4048508450704760,fraud_Kilback LLC,grocery_pos,68.96,Cheryl,Melton,F,5053 Bell Crescent Apt. 255,Fullerton,NE,68638,41.36600000000001,-98.0054,1749,"Surveyor, mining",07-05-1973,b2820a9708d41515e2a1590d3cce80d4,1325389756,41.182138,-98.751918,0
291,01-01-2019 03:49,4099707841315751,fraud_Cartwright-Harris,grocery_pos,62.03,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",07-07-1975,518732758e5ff5978ae71c49b43e4167,1325389780,39.202859000000004,-78.247865,0
292,01-01-2019 03:49,4452366298769043,fraud_Runolfsson and Sons,grocery_net,30.69,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,04-03-1978,45cc663914e2ec98c824e0ec325019a0,1325389789,31.7063,-97.507141,0
293,01-01-2019 03:49,4646845581490336108,fraud_Block Group,misc_pos,1.1,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,25-06-1990,6b10287ffb26869d974ecf9db719f630,1325389796,40.47841,-72.974367,0
294,01-01-2019 03:50,4171397999167005,fraud_Bahringer-Larson,grocery_net,72.9,Ashley,Mcdonald,F,3160 Tina Estates Suite 234,Marietta,SC,29661,35.0296,-82.5136,5648,Museum/gallery exhibitions officer,06-10-1934,43229fdcc2a6557f9c1ea524a23869a1,1325389805,35.276815,-82.047186,0
295,01-01-2019 03:50,3506042666828517,fraud_Ledner-Pfannerstill,gas_transport,54.04,Christine,Burns,F,343 Hannah Parkway,Comfort,WV,25049,38.1372,-81.5962,630,Fine artist,30-07-1959,728d94750933aa2f5bb7ce8e0ba774b2,1325389859,38.315208,-81.20918,0
296,01-01-2019 03:51,5.71844E+11,fraud_Heathcote LLC,shopping_net,909.66,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,02-04-1952,ecea96ae40920997dd56b4e0b408d623,1325389888,39.081317999999996,-86.30158,0
297,01-01-2019 03:52,4045036286570100739,"fraud_Rowe, Batz and Goodwin",grocery_pos,103.31,Bianca,Scott,F,9588 Cox Rapid Apt. 257,Atglen,PA,19310,39.9458,-75.9703,3066,Product manager,15-07-1928,e97404319f3c7b9ee5f13f582f742ea0,1325389940,40.363656,-75.732708,0
298,01-01-2019 03:54,4400011257587661852,fraud_VonRueden Group,grocery_net,105.38,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",15-09-1980,dc1c09ff158f17c023c59c9d9e0d196f,1325390047,41.271599,-99.630652,0
299,01-01-2019 03:54,4.86229E+12,fraud_Schmitt Inc,gas_transport,66.73,Elizabeth,Payne,F,897 Daugherty Mission,Grassflat,PA,16839,41.0036,-78.1104,489,Pension scheme manager,15-09-1956,43ca133ac76fc07798f065e9a36a1b16,1325390099,40.965574,-78.375316,0
300,01-01-2019 03:55,3529597810116815,fraud_Koepp-Witting,grocery_pos,92.62,Pamela,Curtis,F,8969 Fuentes Station Apt. 291,Mill Creek,PA,17060,40.4679,-77.8967,1334,Archaeologist,17-12-1986,fb6aa71049ee72e7ca21bcd56ec9fa3d,1325390127,40.827223,-78.74356,0
301,01-01-2019 03:56,2284059275940012,fraud_Maggio-Fahey,misc_pos,75.6,Thomas,Mathis,M,26615 Nelson Lane,Moores Hill,IN,47032,39.0945,-85.0638,3289,Sub,22-11-1969,e0606d52a38100bfe910aa05f3a3105d,1325390162,39.886736,-84.086151,0
302,01-01-2019 03:56,3.03284E+13,"fraud_Haley, Jewess and Bechtelar",shopping_pos,2.49,Helen,Campbell,F,182 Sergio Summit Apt. 129,Browning,MO,64630,40.029,-93.1607,602,Cytogeneticist,14-07-1954,d5b3a6e6afe4ff2c96b5fe0355ff8b55,1325390173,39.052625,-92.428684,0
303,01-01-2019 03:56,4255397449664185994,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,2.87,George,Smith,M,7377 Walton Extensions Apt. 979,Dallas,TX,75236,32.69,-96.9177,1263321,"Designer, interior/spatial",27-09-1952,0af8c02fb7f89d6d44bc190ebe05af50,1325390212,33.653674,-96.689819,0
304,01-01-2019 03:57,2.13187E+14,"fraud_Ruecker, Beer and Collier",shopping_net,87.91,Craig,Franco,M,9242 Vanessa Ramp Apt. 525,Smithfield,IL,61477,40.4855,-90.2856,631,Futures trader,14-02-1973,3ff25009cf03ea68e805219047373cb2,1325390263,40.55495,-89.50587,0
305,01-01-2019 03:58,4119762878330989,"fraud_Robel, Cummerata and Prosacco",gas_transport,75.1,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,19-08-1945,31b8e8957887df017abbae64ccf94498,1325390309,41.114699,-89.132387,0
306,01-01-2019 03:59,4319584480204988982,fraud_Jast-McDermott,shopping_pos,2.9,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,01-02-1960,39b49f04afb6c251c42866a4c822838f,1325390344,37.289605,-83.179743,0
307,01-01-2019 03:59,4.9883E+12,fraud_Harber Inc,gas_transport,57.43,William,Thompson,M,977 Rita Grove Apt. 000,Rock Tavern,NY,12575,41.4575,-74.1659,2258,Building surveyor,17-03-1937,e6a9290e69ff21b66b36deb5d22ba863,1325390375,41.573231,-74.700915,0
308,01-01-2019 04:00,3.74238E+14,fraud_Hudson-Ratke,grocery_pos,122.86,Daniel,Martinez,M,8510 Acevedo Burgs,Kent,OR,97033,45.0838,-120.6649,60,Museum education officer,03-04-1942,b48cee6edd7f798cb5d4080b82e4a1fe,1325390447,44.189625,-121.655209,0
309,01-01-2019 04:00,2.13127E+14,"fraud_Bernier, Volkman and Hoeger",misc_net,7.77,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,28-01-1971,5f720b552b5503b02d9643883089e727,1325390455,26.763749,-99.838161,0
310,01-01-2019 04:02,4.50538E+12,fraud_Heaney-Marquardt,entertainment,23.89,Alicia,Hawkins,F,507 John Overpass Suite 424,Harwood,MD,20776,38.8582,-76.6145,3289,Quantity surveyor,15-03-1933,58f441292530b7addc38b1dbd4fd54d7,1325390541,39.366147999999995,-76.29457,0
311,01-01-2019 04:02,2713913904780408,fraud_Kutch LLC,gas_transport,46.24,Jacqueline,Howard,F,4511 Choi Lock,Delhi,LA,71232,32.3929,-91.4714,6581,Multimedia programmer,13-02-1964,44921b2b2be9f1dc5ed376904581287c,1325390575,32.676083,-90.60461,0
312,01-01-2019 04:03,2.13161E+14,fraud_Bernhard Inc,gas_transport,68.34,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,09-02-1963,1a7ecd096045247996facffe3fdf5ff2,1325390624,33.859978000000005,-86.433097,0
313,01-01-2019 04:03,3.4879E+14,fraud_Brekke and Sons,gas_transport,84.58,Megan,Murphy,F,53696 Laura Radial,Holstein,NE,68950,40.4542,-98.6538,331,Telecommunications researcher,19-08-1950,946ab3d0eaf1a37f11668ae3c1d55a2c,1325390633,40.310753000000005,-99.581023,0
314,01-01-2019 04:04,6011934240159560,fraud_Hudson-Grady,shopping_pos,123.51,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",02-11-1974,0602199caa3d96cd1e2f0e077f4e9cc1,1325390672,44.192713,-69.367216,0
315,01-01-2019 04:06,3577578023716568,"fraud_Towne, Walker and Borer",grocery_net,68.07,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",25-08-1983,392a731a988d53f172c88b6789cf5099,1325390805,41.364657,-81.988798,0
316,01-01-2019 04:07,4727244663135968,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,494.44,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,30-05-1929,207e1d6963db9022fab23acb76c84735,1325390842,29.992701,-87.286355,0
317,01-01-2019 04:08,4319584480204988982,fraud_Price Inc,shopping_net,8.61,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,01-02-1960,4d5df7401c2523d72925925fac2a3a7c,1325390882,37.813963,-83.641287,0
318,01-01-2019 04:08,4.58626E+12,fraud_Terry-Huel,shopping_net,9.52,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,20-01-1953,771a63aaf5210acfbf5ac2403aad30af,1325390918,39.790646,-95.043146,0
319,01-01-2019 04:09,3.74125E+14,fraud_McGlynn-Jaskolski,misc_pos,208.08,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",20-07-1970,30ee11877c7353991def701191112bbf,1325390985,39.480354,-77.557963,0
320,01-01-2019 04:12,3.77896E+14,fraud_Kihn-Fritsch,food_dining,30.12,Kimberly,Myers,F,6881 King Isle Suite 228,Higganum,CT,6441,41.4682,-72.5751,5438,"Librarian, academic",17-11-1964,f9250f055d3956fb22dd6cd10e0e7db8,1325391165,41.101428000000006,-73.549658,0
321,01-01-2019 04:13,3.0082E+13,fraud_Mayert Group,shopping_pos,5.15,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",23-06-1934,5476bb7bf264a5afc048818f3b346d81,1325391180,26.115288,-80.998008,0
322,01-01-2019 04:13,3.4506E+14,fraud_Bauch-Raynor,grocery_pos,132.23,Brian,Perez,M,78652 Scott Ports,Ashfield,MA,1330,42.5232,-72.811,1506,"Production assistant, radio",03-04-1960,77869eb42604e160c910f97bcdba2a5f,1325391217,42.079574,-73.094399,0
323,01-01-2019 04:14,4457732997086323466,fraud_Eichmann-Russel,misc_pos,35,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,19-05-1987,6f2eff909c82577af2cdb75e5b9a6232,1325391253,38.370985,-121.358847,0
324,01-01-2019 04:14,4671727014157745,fraud_Miller-Harris,misc_net,5.88,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,25-07-1955,da37459e36683aa187c24a91bdf319fc,1325391272,40.788738,-85.503422,0
325,01-01-2019 04:15,1.80068E+14,"fraud_Heller, Gutmann and Zieme",grocery_pos,203.26,Melissa,Flores,F,7529 Carter Well Suite 262,Huntington Beach,CA,92648,33.6773,-118.0051,190249,"Therapist, horticultural",17-09-1976,b34814818c2ecd0f86214bf1a6dc1a64,1325391324,33.010001,-117.705689,0
326,01-01-2019 04:18,3.00747E+13,"fraud_Heller, Gutmann and Zieme",grocery_pos,208.58,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,16-08-1993,c68010106c191974cdd2a4f699fec64a,1325391490,38.789411,-101.87309,0
327,01-01-2019 04:18,2242542703101233,fraud_Cummerata-Jones,gas_transport,57.69,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,10-04-1996,795f6710878fe339ae252c5a43779fc9,1325391519,38.274726,-84.861978,0
328,01-01-2019 04:19,3534093764340240,fraud_Schumm PLC,shopping_net,9.46,Jeremy,White,M,9443 Cynthia Court Apt. 038,Boulder,MT,59632,46.2306,-112.1138,1939,Patent attorney,12-01-1967,52e907295c90096fa088fe273b3e7ee9,1325391541,45.827231,-112.895243,0
329,01-01-2019 04:19,4922710831011201,"fraud_Reichert, Huels and Hoppe",shopping_net,1.91,Heather,Chase,F,6888 Hicks Stream Suite 954,Manor,PA,15665,40.3359,-79.6607,1472,Public affairs consultant,07-03-1941,e7d402d9d52f85d20212c51e5bac2622,1325391544,41.144024,-80.187862,0
330,01-01-2019 04:20,4147608975828480,"fraud_Greenfelder, Bartoletti and Davis",misc_net,4.86,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,26-07-1944,28154ed4a3c81110d5a3a7dc4252d6d6,1325391639,45.004996999999996,-95.344122,0
331,01-01-2019 04:21,3.89477E+13,"fraud_Schultz, Simonis and Little",grocery_pos,74.47,Lori,Rodriguez,F,12087 Michael Light,Creola,OH,45622,39.3543,-82.503,321,"Copywriter, advertising",24-06-1979,b07c1e04b038eae3fe8a2b042d3b3997,1325391712,39.469328000000004,-82.447064,0
332,01-01-2019 04:21,2285066385084291,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,49.58,Richard,Brown,M,17819 Jose Mount Suite 657,Heidelberg,MS,39439,31.881999999999998,-88.9981,4573,"Exhibitions officer, museum/gallery",15-02-1988,8e1a23589c8fce86d211d11d734983f4,1325391715,31.286058,-89.836307,0
333,01-01-2019 04:22,3543299015720986,fraud_Hermann-Gaylord,misc_pos,56.98,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",19-10-1977,5fc9b5a9a63a8fc85e6ddc311d7545e0,1325391746,37.867296,-81.335353,0
334,01-01-2019 04:22,3.77655E+14,fraud_Corwin-Gorczany,misc_net,8.34,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",22-02-1969,7aa3362ba57c3675aaeb5f3a3f2da995,1325391771,37.022409,-84.583141,0
335,01-01-2019 04:23,2285066385084291,"fraud_Schaefer, Maggio and Daugherty",gas_transport,81.72,Richard,Brown,M,17819 Jose Mount Suite 657,Heidelberg,MS,39439,31.881999999999998,-88.9981,4573,"Exhibitions officer, museum/gallery",15-02-1988,cae903dcfe6c794e9a96c38f37f68f87,1325391783,31.86215,-89.414288,0
336,01-01-2019 04:23,3.03447E+13,fraud_Bailey-Morar,grocery_pos,123.9,Christine,Johnson,F,8011 Chapman Tunnel Apt. 568,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),27-05-1967,2a98efe0b90779ab29581f3553d87739,1325391813,39.229442,-120.493701,0
337,01-01-2019 04:24,6011438889172900,fraud_McDermott-Weimann,grocery_pos,185.98,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,08-04-1993,e0b963ad8accab575a06d6e708fa54a6,1325391881,34.077371,-91.79756,0
338,01-01-2019 04:24,3.4236E+14,fraud_Bernhard Inc,gas_transport,56.61,Gabriella,Jordan,F,1299 Joshua Plains,Howes Cave,NY,12092,42.7045,-74.3648,1304,Jewellery designer,09-06-1970,fb3ef0fc589862a5d73677a36b9cb33c,1325391887,43.237146,-73.916515,0
339,01-01-2019 04:25,4797297220948468262,fraud_Sporer Inc,gas_transport,57.47,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,13-03-1991,646ccf9ef44c4a6b190a54a24027f252,1325391951,39.005041999999996,-85.609168,0
340,01-01-2019 04:26,3575789281659026,fraud_Corwin-Collins,gas_transport,50.16,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,17-07-1989,e95e53d1c091289a54cde0414762751d,1325391981,38.964313,-93.497747,0
341,01-01-2019 04:28,4119762878330989,fraud_Welch Inc,misc_net,4.1,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,19-08-1945,3fc1791ff1db94ce9540262d7eb973e4,1325392080,40.020043,-89.693412,0
342,01-01-2019 04:28,3.60781E+13,fraud_Auer-West,shopping_net,2.67,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,26-06-1926,edbf65b8606b53fc48168c2daa5933e5,1325392095,37.622362,-82.676007,0
343,01-01-2019 04:29,4449530933957323,fraud_Balistreri-Nader,misc_pos,22.88,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337,Occupational psychologist,05-07-1954,2fcbde131cff833751dde53da54da6da,1325392154,39.060101,-121.969417,0
344,01-01-2019 04:29,4302475216404898,"fraud_Boehm, Predovic and Reinger",misc_pos,9.59,Daniel,Cain,M,384 Newman Forks Apt. 370,Belmond,IA,50421,42.8511,-93.62,3032,Community pharmacist,08-08-1964,bcae564f9a1a299dfbd1efd917499968,1325392158,43.280848,-94.340312,0
345,01-01-2019 04:32,3.77234E+14,fraud_Hudson-Ratke,grocery_pos,129.06,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,14-02-1966,5e42e35c255edb55a192b3f1f0600936,1325392329,39.21163,-78.409044,0
346,01-01-2019 04:32,1.80073E+14,fraud_Dibbert and Sons,entertainment,16.71,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,08-12-1953,bf949d87c3268797d399728fea7f1e6f,1325392344,35.262871000000004,-80.21577,0
347,01-01-2019 04:32,2235613922823698,"fraud_Rippin, Kub and Mann",misc_net,6,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,16-12-1980,28528ab2c10390c3b31e401c44365ab5,1325392379,42.770247,-103.945514,0
348,01-01-2019 04:33,3514897282719543,fraud_Mraz-Herzog,gas_transport,59.03,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,13-10-1952,b7c3ad6eaf175bf86d36d9aeb3a51756,1325392420,43.039468,-76.671884,0
349,01-01-2019 04:34,5.03874E+11,"fraud_Lind, Huel and McClure",gas_transport,63.89,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,28-12-1975,5ef7adf6786b41be780a08212b32495e,1325392491,28.740953,-99.391846,0
350,01-01-2019 04:36,3593118134380341,fraud_Kutch LLC,gas_transport,67.45,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,10-05-1959,37b9b0f36bc38d0bab47a73a94dcf99a,1325392579,44.384263,-68.523008,0
351,01-01-2019 04:37,3.74498E+14,"fraud_Zieme, Bode and Dooley",gas_transport,42.14,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",30-06-1948,932de40acacefe54421005d967fbfc1e,1325392630,47.113865999999994,-101.78625,0
352,01-01-2019 04:37,6.30442E+11,"fraud_Lind, Huel and McClure",gas_transport,55.81,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,26-07-1965,2f60161b7592fd5dd241b79921a70af0,1325392633,31.623079999999998,-98.107596,0
353,01-01-2019 04:37,4727244663135968,fraud_Eichmann-Russel,misc_pos,8.61,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,30-05-1929,3834e01c82dbadaf7132c6dd6b98841f,1325392643,31.702326,-87.567634,0
354,01-01-2019 04:37,3.04876E+13,"fraud_Rohan, White and Aufderhar",misc_net,2.73,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,05-01-1955,9445dc9bc93c2020f5364655a9fcd5f5,1325392671,37.997357,-86.71446,0
